id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
CRYZ	CRYZ	1.5530E+00	9.80E-13	Enzyme: Oxidoreductase	BrainSpLMD|1429	OMIM|123691
FXYD6	FXYD6	4.3706E-01	9.88E-13	Ion channel	BrainSpLMD|53826;Eurexp|euxassay_005187|brain, cervical, cervico-thoracic, cortex, facial VII, spinal cord, thoracic, trigeminal V, vagus X, valve, vestibulocochlear VIII;BrainSpMouseDev|37655	OMIM|606683
ANKRD40	ANKRD40	6.5042E-01	9.98E-13	Unclassified	BrainSpLMD|91369	
EFNB1	EFNB1	1.0898E+00	1.03E-12	Ligand	BrainSpLMD|1947;Eurexp|euxassay_018017|bladder, cortex, dorsal root ganglion, ductus deferens, incisor, internal capsule, lung, mesenchyme, metanephros, midgut, molar, palatal shelf, phalanx, stomach, sulcus limitans, ventricular layer, vibrissa;BrainSpMouseDev|13419	OMIM|300035;HPO|1947|Abnormality of the dentition, Abnormality of the rib cage, Axillary pterygia, Bifid nasal tip, Brachycephaly, Brachydactyly, Broad hallux, Broad hallux phalanx, Camptodactyly of finger, Cleft palate, Cleft upper lip, Clinodactyly of the 5th finger, Congenital diaphragmatic hernia, Congenital pseudoarthrosis of the clavicle, Coronal craniosynostosis, Craniosynostosis, Cryptorchidism, Depressed nasal ridge, Down-sloping shoulders, Downslanted palpebral fissures, Exotropia, Facial asymmetry, Finger syndactyly, Fragile nails, Frontal bossing, Generalized hypotonia, Global developmental delay, Hand polydactyly, Hemihypotrophy of lower limb, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplastic nasal tip, Hypospadias, Intellectual disability, Joint hyperflexibility, Joint laxity, Low posterior hairline, Microcephaly, Midline defect of the nose, Muscular hypotonia, Nystagmus, Oral cleft, Pectus excavatum, Plagiocephaly, Ridged fingernail, Ridged nail, Sandal gap, Scoliosis, Sensorineural hearing impairment, Shawl scrotum, Short neck, Short stature, Split nail, Sprengel anomaly, Telecanthus, Thickened nuchal skin fold, Toe syndactyly, Umbilical hernia, Unilateral breast hypoplasia, Wide nasal bridge, Widow's peak, Woolly hair, X-linked dominant inheritance
S100A13	S100A13	1.4215E+00	1.07E-12	Calcium binding protein	BrainSpLMD|6284	OMIM|601989
AC114877.3	AC114877.3	1.7344E+00	1.14E-12			
NUFIP2	NUFIP2	4.6807E-01	1.15E-12	RNA binding protein	BrainSpLMD|57532	OMIM|609356
ITGAV	ITGAV	9.4004E-01	1.22E-12	Cell surface receptor	BrainSpLMD|3685;Eurexp|euxassay_009584|brain, calyces, incisor, mandible, maxilla, mesenchyme, midgut, molar, spinal cord, stomach, submandibular gland primordium, ventricular layer;BrainSpMouseDev|16183	OMIM|193210;COSMIC||large intestine carcinoma
TRAF3IP2.AS1	TRAF3IP2.AS1	5.2448E-01	1.28E-12			
ACAA2	ACAA2	3.1580E-01	1.55E-12	Enzyme: Acyltransferase	BrainSpLMD|10449;Eurexp|euxassay_018546|bladder, choroid invagination, choroid plexus, epidermis, epithelium, liver, oral epithelium, roof plate, vibrissa	OMIM|604770
CSMD2	CSMD2	1.2836E+00	1.58E-12	Unclassified	BrainSpLMD|114784;Eurexp|euxassay_013347|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X	OMIM|608398
LPIN2	LPIN2	1.1933E+00	1.65E-12	Unclassified	BrainSpLMD|9663	OMIM|605519;HPO|9663|Abnormality of bone marrow cell morphology, Acne, Arthralgia, Autosomal recessive inheritance, Bone pain, Cachexia, Chronic recurrent multifocal osteomyelitis, Congenital hypoplastic anemia, Edema, Failure to thrive, Fever, Flexion contracture, Growth delay, Headache, Hepatomegaly, Hypochromic microcytic anemia, Increased bone mineral density, Inflammatory abnormality of the skin, Leukocytosis, Metaphyseal irregularity, Myalgia, Osteomyelitis, Papule, Pustule, Splenomegaly, Synovitis
MEST	MEST	1.0454E+00	1.72E-12	Enzyme: Hydrolase	BrainSpLMD|4232;Eurexp|euxassay_003445|atrium, ventricle;BrainSpMouseDev|17063	OMIM|601029
SEL1L3	SEL1L3	9.6508E-01	1.89E-12	Integral membrane protein	BrainSpLMD|23231;Eurexp|euxassay_002775|basal plate, calyces, cerebral cortex, corpus striatum, cortex, dorsal root ganglion, ductus deferens, foregut-midgut junction, glossopharyngeal IX, hindgut, marginal layer, midgut, rectum, stomach, submandibular gland primordium, trigeminal V, urethra, vestibulocochlear VIII	
TRIM5	TRIM5	2.1631E+00	1.90E-12	Ubiquitin proteasome system protein	BrainSpLMD|85363	OMIM|608487
BHLHE40	BHLHE40	1.4583E+00	1.95E-12	Transcription factor	BrainSpLMD|8553;BrainSpMouseDev|20655	OMIM|604256
SPARCL1	SPARCL1	9.1721E-01	2.11E-12	Secreted polypeptide	BrainSpLMD|8404	SFARI||Autism, 3 - Suggestive evidence;OMIM|606041
PPIB	PPIB	3.5420E-01	2.15E-12	Chaperone	BrainSpLMD|5479;Eurexp|euxassay_000530|basioccipital bone, basisphenoid bone, cranium, nucleus pulposus, orbito-sphenoid, otic capsule, rib, sphenoid	OMIM|123841;HPO|5479|Autosomal recessive inheritance, Blue sclerae, Bowing of limbs due to multiple fractures, Dentinogenesis imperfecta, Disproportionate short-limb short stature, Kyphosis, Multiple prenatal fractures, Pectus carinatum, Pectus excavatum, Recurrent fractures, Scoliosis, Wormian bones
DNAJC3	DNAJC3	4.0732E-01	2.28E-12	Translation regulatory protein	BrainSpLMD|5611	OMIM|601184;HPO|5611|Atrophy/Degeneration affecting the brainstem, Autosomal recessive inheritance, Cerebellar atrophy, Cerebral atrophy, Gait ataxia, Sensorineural hearing impairment, Short stature, Type I diabetes mellitus
SEPW1	SEPW1	9.0418E-01	2.30E-12			
SEPN1	SEPN1	1.1798E+00	2.41E-12			
INSIG1	INSIG1	1.0153E+00	2.44E-12	Integral membrane protein	BrainSpLMD|3638;Eurexp|euxassay_011040|cervical, cervico-thoracic, glossopharyngeal IX, hindgut, incisor, lobe, mandible, maxilla, mesenchyme, midgut, neural retina, rectum, stomach, thoracic, trigeminal V, vagus X, ventricular layer, vibrissa	OMIM|602055
MAGED1	MAGED1	6.5560E-01	2.59E-12	Cell cycle control protein	BrainSpLMD|9500;Eurexp|euxassay_012384|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, vertebral axis muscle system;BrainSpMouseDev|60907	SFARI||Autism, 5 - Hypothesized but untested;OMIM|300224
TCF7L2	TCF7L2	1.0391E+00	2.71E-12	Transcription factor	BrainSpLMD|6934;Eurexp|euxassay_019472|lip, mantle layer, mesenchyme, midgut, pancreas, phalanx, skeletal muscle, sternum, stomach, trachea, ventricular layer, vertebral axis muscle system, vibrissa;BrainSpMouseDev|21177	SFARI||Autism, 3 - Suggestive evidence;OMIM|602228;COSMIC||colorectal
RAD51B	RAD51B	8.7086E-01	2.81E-12	DNA repair protein	BrainSpLMD|5890;Eurexp|euxassay_010063|dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, trigeminal V, vagus X, ventral grey horn	OMIM|602948;COSMIC||lipoma, uterine leiomyoma
OGFRL1	OGFRL1	1.0602E+00	3.01E-12	Unclassified	BrainSpLMD|79627;Eurexp|euxassay_010875|dorsal root ganglion, mantle layer, trigeminal V	
SC5D	SC5D	9.5761E-01	3.10E-12	Enzyme: Oxidase	BrainSpLMD|6309;Eurexp|euxassay_003227|brain, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, lobe, spinal cord, thoracic, thymus primordium, trigeminal V, vagus X	OMIM|602286;HPO|6309|Abnormal platelet morphology, Abnormality of the thoracic spine, Anisopoikilocytosis, Anteverted nares, Arnold-Chiari malformation, Autosomal recessive inheritance, Biparietal narrowing, Bulbous nose, Cataract, Cerebellar cortical atrophy, Cerebral calcification, Downslanted palpebral fissures, Downturned corners of mouth, Epicanthus, Failure to thrive, Full cheeks, Generalized hypotonia, Gingival overgrowth, Global developmental delay, Hearing impairment, Hepatic failure, Hepatomegaly, High palate, Horseshoe kidney, Hypoplasia of penis, Increased mean platelet volume, Intrahepatic cholestasis, Intrauterine growth retardation, Long philtrum, Lumbosacral meningocele, Meningocele, Microcephaly, Microcornea, Micrognathia, Muscular hypotonia, Myoclonus, Narrow forehead, Opacification of the corneal stroma, Postaxial foot polydactyly, Postaxial hand polydactyly, Prominent metopic ridge, Ptosis, Seizures, Short nose, Sloping forehead, Specific learning disability, Talipes, Thrombocytopenia, Toe syndactyly
GRID2	GRID2	1.1518E+00	3.27E-12	Membrane transport protein	BrainSpLMD|2895;BrainSpMouseDev|14580	SFARI||Autism, 4 - Minimal evidence;OMIM|602368;HPO|2895|Autosomal recessive inheritance, Cerebellar atrophy, Cognitive impairment, Dysarthria, Dysdiadochokinesis, Dysmetria, Esotropia, Gait ataxia, Generalized hypotonia, Global developmental delay, Incoordination, Infantile onset, Nystagmus, Oculomotor apraxia, Poor speech, Truncal ataxia
DARS	DARS	6.6147E-01	3.31E-12	ATPase	BrainSpLMD|1615	OMIM|603084;HPO|1615|Autosomal recessive inheritance, Babinski sign, CNS hypomyelination, Hyperreflexia, Hypoplasia of the corpus callosum, Infantile onset, Leukoencephalopathy, Motor delay, Muscular hypotonia of the trunk, Nystagmus, Progressive, Spasticity
CALU	CALU	7.1247E-01	3.37E-12	Calcium binding protein	BrainSpLMD|813	OMIM|603420
METTL7A	METTL7A	9.6591E-01	3.50E-12	Enzyme: Methyltransferase	BrainSpLMD|25840	
ADD3	ADD3	5.9504E-01	3.88E-12	Cytoskeletal associated protein	BrainSpLMD|120;Eurexp|euxassay_002919|chondrocranium, epithelium, glandular mucous membrane, lumen, mantle layer, pancreas, ventral grey horn, ventricular layer, vertebral axis muscle system	OMIM|601568;HPO|120|Abnormal pyramidal signs, Autosomal recessive inheritance, Cognitive impairment, Dysphagia, Exotropia, Global developmental delay, Infantile onset, Microcephaly, Nystagmus, Poor speech, Spastic diplegia, Spastic tetraplegia, Supranuclear gaze palsy, Variable expressivity
ADAM9	ADAM9	1.1815E+00	4.06E-12	Metallo protease	BrainSpLMD|8754	OMIM|602713;HPO|8754|Abnormality of color vision, Abnormality of retinal pigmentation, Autosomal recessive inheritance, Cone/cone-rod dystrophy, Nyctalopia, Photophobia, Visual impairment
VEGFA	VEGFA	1.1004E+00	4.15E-12	Growth factor	BrainSpLMD|7422;BrainSpMouseDev|22096	OMIM|192240
WSCD1	WSCD1	1.6274E+00	4.17E-12	Integral membrane protein	BrainSpLMD|23302;Eurexp|euxassay_007047|anterior, brain, calyces, cardiac muscle, ductus deferens, incisor, inner ear, mesenchyme, molar, olfactory, optic II, pelvis, posterior, renal/urinary system, retina, spinal cord, thymus primordium, ureter, vagus X, vertebral axis muscle system, vomeronasal organ	
FGD5.AS1	FGD5.AS1	6.2444E-01	4.20E-12			
AGO3	AGO3	4.2718E-01	4.23E-12	Translation regulatory protein	BrainSpLMD|192669	OMIM|607355
LINC00478	LINC00478	4.5207E-01	4.54E-12			
KRCC1	KRCC1	8.9511E-01	4.57E-12	Unclassified	BrainSpLMD|51315	
AP000962.2	AP000962.2	1.1174E+00	4.58E-12			
NPNT	NPNT	2.1044E+00	4.69E-12	Unclassified	BrainSpLMD|255743;Eurexp|euxassay_007623|choroid plexus, clavicle, diaphragm, incisor, mandible, mantle layer, maxilla, mesenchyme, metanephros, midgut, nasal septum, olfactory, orbito-sphenoid, penis, pericardial cavity, pleural cavity, skeletal muscle, stomach, vault of skull, ventral grey horn, vertebral axis muscle system, vibrissa	OMIM|610306
FDPS	FDPS	1.0576E+00	4.78E-12	Enzyme: Prenyltransferase	BrainSpLMD|2224;Eurexp|euxassay_005185|adenohypophysis, adrenal gland, axial skeleton, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, limb, liver, lung, mandible, maxilla, mesenchyme, metanephros, midgut, molar, naris, olfactory, orbito-sphenoid, paraxial mesenchyme, rectum, retina, skeletal muscle, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII, vibrissa	OMIM|134629;HPO|2224|Cutaneous photosensitivity, Porokeratosis
LSAMP	LSAMP	5.5396E-01	4.96E-12	Adhesion molecule	BrainSpLMD|4045	OMIM|603241
GAREML	GAREML	1.3331E+00	5.19E-12			
AIG1	AIG1	1.3248E+00	5.35E-12	Integral membrane protein	BrainSpLMD|51390	OMIM|608514
MCL1	MCL1	7.5440E-01	6.48E-12	Chaperone	BrainSpLMD|4170	OMIM|159552
DAG1	DAG1	1.1403E+00	6.53E-12	Adhesion molecule	BrainSpLMD|1605	OMIM|128239;HPO|1605|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Absent septum pellucidum, Absent speech, Agenesis of corpus callosum, Ankle contracture, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Autosomal recessive inheritance, Buphthalmos, Cataract, Cerebellar cyst, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Cerebral calcification, Chorioretinal dysplasia, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Delayed speech and language development, Elevated serum creatine phosphokinase, Generalized hypotonia, Glaucoma, Global developmental delay, Gowers sign, Hydrocephalus, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hyporeflexia, Infantile onset, Intellectual disability, Leukodystrophy, Limb-girdle muscle weakness, Lissencephaly, Lumbar hyperlordosis, Macrocephaly, Macrogyria, Metatarsus valgus, Microphthalmia, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopia, Optic atrophy, Pachygyria, Polymicrogyria, Poor head control, Respiratory failure, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Skeletal muscle atrophy, Specific learning disability, Variable expressivity, Ventriculomegaly
SALL2	SALL2	7.5161E-01	6.61E-12	Transcription factor	BrainSpLMD|6297;BrainSpMouseDev|30014	OMIM|602219;HPO|6297|Autosomal recessive inheritance, Coloboma, Reduced visual acuity, Visual impairment
PHIP	PHIP	3.2186E-01	7.17E-12	Ligand	BrainSpLMD|55023	SFARI||Autism, 4 - Minimal evidence;OMIM|612870
C10orf32	C10orf32	8.4490E-01	7.26E-12			
KIAA1467	KIAA1467	5.4701E-01	7.53E-12			
ARC	ARC	9.7358E-01	7.68E-12	Cytoskeletal associated protein	BrainSpMouseDev|11625	OMIM|612461
ELOVL2	ELOVL2	6.7217E-01	7.70E-12	Unclassified	BrainSpLMD|54898;Eurexp|euxassay_006217|adenohypophysis, brain, calyces, cervical, cervico-thoracic, left, olfactory, right, spinal cord, thoracic, thyroid	OMIM|611814
TPI1P1	TPI1P1	6.2234E-01	7.72E-12			
ABCD3	ABCD3	5.2804E-01	8.74E-12	Integral membrane protein	BrainSpLMD|5825	OMIM|170995;HPO|5825|Autosomal recessive inheritance, Elevated hepatic transaminases, Hepatic failure, Hepatic fibrosis, Hepatomegaly, Infantile onset, Iron deficiency anemia, Jaundice, Progressive, Splenomegaly
TMEM14C	TMEM14C	4.3581E-01	8.84E-12	Integral membrane protein	BrainSpLMD|51522;Eurexp|euxassay_000161|basal plate, biceps, brachialis, cerebral cortex, deltoid, dorsal root ganglion, erector spinae, external oblique, facial VII, floorplate, genioglossus, glossopharyngeal IX, gluteus maximus, hamstring, hyoglossus, ilio-psoas, infraspinatus, inner ear, intrinsic, labyrinth, lateral wall, latissimus dorsi, mantle layer, marginal layer, masseter, midbrain, middle ear, myelohyoid, naso-lacrimal duct, neural retina, otic capsule, palatoglossus, pectoralis major, pectoralis minor, quadratus lumborum, quadriceps, rectus abdominis, retina, roof plate, serratus anterior, skeletal muscle, spinal cord, styloglossus, sublingual gland primordium, submandibular gland primordium, subscapularis, supraspinatus, tegmentum, telencephalon, teres major, thymus primordium, transverse component, transversus abdominis, trapezius, triceps, trigeminal V, vagus X, ventricular layer, vertical component, vestibular component, vestibulocochlear VIII, vibrissa	OMIM|615318
HADHB	HADHB	1.1481E+00	9.06E-12	Enzyme: Dehydrogenase	BrainSpLMD|3032	OMIM|143450;HPO|3032|Abnormality of the amniotic fluid, Autosomal recessive inheritance, Congestive heart failure, Dilated cardiomyopathy, Elevated hepatic transaminases, Failure to thrive, Generalized hypotonia, Generalized muscle weakness, Global developmental delay, Hydrops fetalis, Hyperammonemia, Hypoketotic hypoglycemia, Lactic acidosis, Myalgia, Myoglobinuria, Peripheral neuropathy, Prenatal maternal abnormality, Respiratory failure, Rhabdomyolysis, Small for gestational age
C1orf198	C1orf198	8.8247E-01	9.07E-12	Unclassified	BrainSpLMD|84886;Eurexp|euxassay_016413|dorsal root ganglion, neural retina, ventral grey horn, ventricular layer	
MT1X	MT1X	3.5878E-01	9.14E-12	Transport/cargo protein	BrainSpLMD|4501	OMIM|156359
NEDD9	NEDD9	1.1590E+00	9.64E-12	Adhesion molecule	BrainSpLMD|4739;Eurexp|euxassay_006351|aorta, calyces, cortex, epithelium, incisor, left lung, mesenchyme, midgut, molar, olfactory, pelvis, rectum, retina, right lung, sternum, stomach, thymus primordium, thyroid, trachea, ureter, ventricular layer, vibrissa, vomeronasal organ	OMIM|602265
BBS2	BBS2	1.1284E+00	9.72E-12	Unclassified	BrainSpLMD|583	OMIM|606151;HPO|583|Abnormal electroretinogram, Abnormality of retinal pigmentation, Abnormality of the retinal vasculature, Abnormality of the testis, Anteverted nares, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Cataract, Conductive hearing impairment, Constriction of peripheral visual field, External genital hypoplasia, Glaucoma, Global developmental delay, Hyperinsulinemia, Hypertension, Hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Intellectual disability, Keratoconus, Multicystic kidney dysplasia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Optic disc pallor, Photophobia, Pigmentary retinopathy, Postaxial hand polydactyly, Posterior polar cataract, Progressive night blindness, Retinal degeneration, Rod-cone dystrophy, Sensorineural hearing impairment, Short stature, Wide nasal bridge
BAG3	BAG3	1.9916E+00	9.75E-12	Adapter molecule	BrainSpLMD|9531	OMIM|603883;HPO|9531|Autosomal dominant inheritance, Axonal loss, Congestive heart failure, Demyelinating peripheral neuropathy, Diaphragmatic paralysis, Dilated cardiomyopathy, Distal sensory impairment, EMG: myopathic abnormalities, Easy fatigability, Elevated serum creatine phosphokinase, Facial palsy, Generalized amyotrophy, Hypertrophic cardiomyopathy, Hyporeflexia, Knee flexion contracture, Muscular dystrophy, Myofibrillar myopathy, Nasal speech, Pes cavus, Rapidly progressive, Respiratory insufficiency, Scoliosis, Spinal rigidity
GOLM1	GOLM1	6.8785E-01	9.82E-12	Transport/cargo protein	BrainSpLMD|51280;Eurexp|euxassay_002445|rectum	OMIM|606804
HSPA1A	HSPA1A	5.2583E-01	9.84E-12	Chaperone	BrainSpLMD|3303;Eurexp|euxassay_005687|adrenal gland, testis, vibrissa	OMIM|140550
CA2	CA2	1.4054E+00	1.05E-11	Enzyme: Carbonic anhydrase	BrainSpLMD|760;Eurexp|euxassay_018564|Meckel's cartilage, bladder, choroid plexus, cochlear duct, fundus region, incisor, lateral recess, lobe, lumen, lung, molar, rectum;BrainSpMouseDev|12134	OMIM|611492;HPO|760|Abnormality of dental morphology, Abnormality of epiphysis morphology, Abnormality of the renal tubule, Anemia, Aseptic necrosis, Autosomal recessive inheritance, Basal ganglia calcification, Bone pain, Carious teeth, Cerebral calcification, Cranial hyperostosis, Dental malocclusion, Diaphyseal sclerosis, Distal renal tubular acidosis, Elevated serum acid phosphatase, Extramedullary hematopoiesis, Failure to thrive, Genu valgum, Global developmental delay, Hepatomegaly, Hepatosplenomegaly, Intellectual disability, Mandibular prognathia, Optic nerve compression, Osteopetrosis, Periodic hypokalemic paresis, Peripheral neuropathy, Recurrent fractures, Reduced bone mineral density, Short stature, Splenomegaly, Thrombocytopenia, Visual loss
SEMA5B	SEMA5B	1.1641E+00	1.06E-11	Integral membrane protein	BrainSpLMD|54437;BrainSpMouseDev|20120	OMIM|609298
MID1	MID1	8.8222E-01	1.10E-11	Transcription regulatory protein;Ubiquitin proteasome system protein	BrainSpLMD|4281;Eurexp|euxassay_013835|excretory component, marginal layer, neural retina, ventricular layer;BrainSpMouseDev|17087	OMIM|300552;HPO|4281|Abnormal heart morphology, Abnormality of the nasopharynx, Agenesis of corpus callosum, Anal atresia, Anteverted nares, Aspiration, Cleft palate, Cleft upper lip, Cryptorchidism, Dysphagia, Esophageal atresia, Frontal bossing, Gastroesophageal reflux, Global developmental delay, Heterogeneous, High palate, Hypertelorism, Hypospadias, Posterior pharyngeal cleft, Prominent forehead, Smooth philtrum, Telecanthus, Thin upper lip vermilion, Tracheoesophageal fistula, Wide nasal bridge, Widow's peak, X-linked recessive inheritance
SLC25A37	SLC25A37	7.1521E-01	1.28E-11	Transport/cargo protein	BrainSpLMD|51312;Eurexp|euxassay_007768|liver, mesenchyme	OMIM|610387
FHOD3	FHOD3	9.6338E-01	1.32E-11	Regulatory/other subunit	Eurexp|euxassay_000020|axial skeleton, basal columns, capsule, cardiac muscle, dermal component, duodenum, facial VII, foregut, glossopharyngeal IX, hindgut, inferior, mantle layer, medulla, medullary tubules, midgut, muscle, skeletal muscle, trigeminal V, vagus X, ventricular layer, vertebral cartilage condensation, vestibulocochlear VIII	OMIM|609691
FOLH1	FOLH1	2.6119E+00	1.33E-11	Carboxypeptidase	BrainSpLMD|2346	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600934
CDCA7L	CDCA7L	1.2890E+00	1.37E-11	Transcription factor	BrainSpLMD|55536;Eurexp|euxassay_003467|adenohypophysis, epidermis, fundus region, glomeruli, hindgut, left lung, lobe, lumen, lung, marginal layer, midgut, neural retina, oesophagus, olfactory, pancreas, pharyngo-tympanic tube, respiratory, right lung, stomach, submandibular gland primordium, testis, thymus primordium, trachea, urethra, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|85297	OMIM|609685
SCP2	SCP2	1.0290E+00	1.40E-11	Membrane transport protein	BrainSpLMD|6342	SFARI||Autism, 4 - Minimal evidence;OMIM|184755;HPO|6342|Abnormal motor neuron morphology, Abnormality of saccadic eye movements, Abnormality of thalamus morphology, Autosomal recessive inheritance, Azoospermia, Head tremor, Hypergonadotropic hypogonadism, Hyposmia, Intention tremor, Leukoencephalopathy, Peripheral neuropathy, Torticollis
HSD17B7	HSD17B7	1.0975E+00	1.41E-11	Enzyme: Dehydrogenase	Eurexp|euxassay_000551|dorsal root ganglion, marginal layer, neural retina, spleen primordium, testis	OMIM|606756
MSNP1	MSNP1	7.0158E-01	1.45E-11			
ARHGAP21	ARHGAP21	3.1435E-01	1.52E-11	GTPase activating protein	BrainSpLMD|57584;Eurexp|euxassay_007662|dorsal root ganglion, glossopharyngeal IX, mantle layer, neural retina, trigeminal V, ventral grey horn	OMIM|609870
VCL	VCL	1.5418E+00	1.54E-11	Cytoskeletal associated protein	BrainSpLMD|7414	OMIM|193065;HPO|7414|Autosomal dominant inheritance, Congestive heart failure, Dilated cardiomyopathy, Dyspnea, Endocardial fibrosis, Hypertrophic cardiomyopathy
ADD1	ADD1	9.6491E-01	1.55E-11	Structural protein	BrainSpLMD|118	OMIM|102680
GPAM	GPAM	8.5026E-01	1.58E-11	Enzyme: Acyltransferase	BrainSpLMD|57678;Eurexp|euxassay_018573|left, right, ventricular layer	OMIM|602395
TLN2	TLN2	6.0167E-01	1.66E-11	Cytoskeletal associated protein	BrainSpLMD|83660	OMIM|607349
JUND	JUND	6.8579E-01	1.68E-11	Transcription factor	BrainSpLMD|3727;BrainSpMouseDev|16251	OMIM|165162
SERF2	SERF2	4.1558E-01	1.71E-11	RNA binding protein	BrainSpLMD|10169;Eurexp|euxassay_007238|cranium	OMIM|605054
TSPAN5	TSPAN5	6.3561E-01	1.79E-11	Integral membrane protein	BrainSpLMD|10098	OMIM|613136
GNAI2	GNAI2	4.5731E-01	1.85E-11	GTPase;G protein	BrainSpLMD|2771;Eurexp|euxassay_018077|submandibular gland primordium, ventricular layer, vibrissa	OMIM|139360;HPO|2771|Abnormality of metabolism/homeostasis, Autosomal dominant inheritance, Paroxysmal ventricular tachycardia, Sudden cardiac death
IRF2	IRF2	1.1042E+00	1.86E-11	Transcription factor	BrainSpLMD|3660;BrainSpMouseDev|16136	OMIM|147576
ZIC5	ZIC5	1.0761E+00	1.96E-11	DNA binding protein	BrainSpLMD|85416;BrainSpMouseDev|41618	
RGS16	RGS16	1.1126E+00	2.04E-11	GTPase activating protein	BrainSpLMD|6004;Eurexp|euxassay_006229|diaphragm, dorsal grey horn, lip, mantle layer, marginal layer, mesenchyme, neural retina, skeletal muscle, ventricular layer, vertebral axis muscle system	OMIM|602514
PTPN13	PTPN13	6.6330E-01	2.08E-11	Tyrosine phosphatase	BrainSpLMD|5783	OMIM|600267;COSMIC||lung, NSCLC, gastric, peritoneal carcinomatosis, hepatocellular
OSBPL1A	OSBPL1A	1.0479E+00	2.11E-11	Transport/cargo protein	BrainSpLMD|114876	OMIM|606730
FDFT1	FDFT1	4.8430E-01	2.12E-11	Enzyme: Synthase	BrainSpLMD|2222;Eurexp|euxassay_005703|calyces, cerebral cortex, cervical, cervico-thoracic, cochlear component, dorsal root ganglion, epithelium, facial VII, foregut-midgut junction, glossopharyngeal IX, hindgut, incisor, inferior, inner ear, lens, loop, mantle layer, mesenteric artery, midgut, molar, nucleus pulposus, retina, skeleton, stomach, superior, tegmentum, thoracic, trigeminal V, vagus X, vestibular component, vestibulocochlear VIII, vibrissa	OMIM|184420
FBXO30	FBXO30	6.9222E-01	2.13E-11	Ubiquitin proteasome system protein	BrainSpLMD|84085;Eurexp|euxassay_003659|embryo	OMIM|609101
MTMR10	MTMR10	5.5136E-01	2.13E-11	Unclassified	BrainSpLMD|54893;Eurexp|euxassay_012297|olfactory, ventricular layer, vibrissa, vomeronasal organ	
NLGN3	NLGN3	8.6704E-01	2.15E-11	Integral membrane protein	BrainSpLMD|54413	SFARI||Autism, 2 - Strong candidate;OMIM|300336
CASC10	CASC10	7.9005E-01	2.18E-11	Unclassified		
SQLE	SQLE	1.0628E+00	2.22E-11	Enzyme: Oxygenase	BrainSpLMD|6713	OMIM|602019
SPATA6	SPATA6	1.5233E+00	2.27E-11	Unclassified	BrainSpLMD|54558	OMIM|613947
CPQ	CPQ	1.7244E+00	2.27E-11		BrainSpLMD|10404	
AC120042.1	AC120042.1	6.4261E-01	2.38E-11			
S1PR3	S1PR3	1.9633E+00	2.55E-11	G protein coupled receptor		OMIM|601965
MAGED2	MAGED2	6.7380E-01	2.57E-11	Unclassified	BrainSpLMD|10916	OMIM|300470;HPO|10916|Fetal polyuria, Hypercalciuria, Hypochloremia, Hypokalemia, Hyponatremia, Increased circulating renin level, Medullary nephrocalcinosis, Polyhydramnios, Polyuria, Premature birth, X-linked recessive inheritance
CDH4	CDH4	6.9465E-01	2.68E-11	Adhesion molecule	BrainSpLMD|1002;BrainSpMouseDev|12346	OMIM|603006
TMEM163	TMEM163	2.0252E+00	2.69E-11	Unclassified	BrainSpLMD|81615	
ITM2B	ITM2B	4.1517E-01	3.03E-11	Integral membrane protein	BrainSpLMD|9445	OMIM|603904;HPO|9445|Ataxia, Autosomal dominant inheritance, Cerebral amyloid angiopathy, Dementia, Hearing impairment, Hypertonia, Intention tremor, Neurofibrillary tangles, Optic disc pallor, Photophobia, Posterior polar cataract, Progressive neurologic deterioration, Psychosis, Retinal dystrophy, Rigidity, Spasticity, Tremor
HEG1	HEG1	1.1227E+00	3.04E-11	Calcium binding protein	BrainSpLMD|57493;Eurexp|euxassay_005510|ventricular layer	OMIM|614182
LRP10	LRP10	1.1493E+00	3.09E-11	Cell surface receptor	BrainSpLMD|26020	OMIM|609921
