id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
SLC44A5	SLC44A5	1.1076E+00	1.53E-07	Transport/cargo protein	BrainSpLMD|204962;Eurexp|euxassay_019725|floor plate, floorplate, glossopharyngeal IX, lip, mantle layer, marginal layer, trachea, ventral grey horn, ventricular layer	
SPOCK1	SPOCK1	1.5244E+00	1.81E-07	Extracellular matrix protein	BrainSpLMD|6695;Eurexp|euxassay_008541|cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, incisor, mantle layer, midbrain, molar, neural retina, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|602264
SCG2	SCG2	8.5896E-01	1.84E-07	Secreted polypeptide	BrainSpLMD|7857;Eurexp|euxassay_018265|adrenal gland, dorsal grey horn, mantle layer, marginal layer, olfactory, pancreas, pituitary, ventral grey horn;BrainSpMouseDev|20017	OMIM|118930
NETO2	NETO2	8.0951E-01	2.15E-07	Integral membrane protein	BrainSpLMD|81831;Eurexp|euxassay_009406|mantle layer, marginal layer	OMIM|607974
RNU6.328P	RNU6.328P	1.4900E+00	2.28E-07			
HIVEP2	HIVEP2	5.0490E-01	2.32E-07	DNA binding protein	BrainSpLMD|3097;Eurexp|euxassay_008979|marginal layer, mesenchyme;BrainSpMouseDev|15048	OMIM|143054;HPO|3097|Abnormal facial shape, Anxiety, Autistic behavior, Autosomal dominant inheritance, Constipation, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Global developmental delay, Hyperactivity, Impulsivity, Infantile onset, Intellectual disability, Narrow mouth, Prominent nasal bridge, Tapered finger, Wide nasal bridge
PALMD	PALMD	1.2117E+00	2.81E-07	Unclassified	BrainSpLMD|54873	OMIM|610182
GAREM	GAREM	1.0920E+00	2.91E-07			
MIAT	MIAT	3.4294E-01	2.96E-07			OMIM|611082
KLHL29	KLHL29	1.0735E+00	3.14E-07	Unclassified	BrainSpLMD|114818;Eurexp|euxassay_011122|mantle layer, marginal layer, trigeminal V;BrainSpMouseDev|83975	
AFF3	AFF3	7.3902E-01	3.23E-07	Transcription factor	BrainSpLMD|3899;BrainSpMouseDev|16536	OMIM|601464;COSMIC||ALL, T-ALL
AUTS2	AUTS2	3.8345E-01	3.37E-07	Unclassified	BrainSpLMD|26053	SFARI||Autism, 3 - Suggestive evidence;OMIM|607270;HPO|26053|Abnormal facial shape, Arthrogryposis multiplex congenita, Autism, Autosomal dominant inheritance, Brachycephaly, Cerebral palsy, Decreased palmar creases, Delayed speech and language development, Downslanted palpebral fissures, Feeding difficulties, Global developmental delay, Highly arched eyebrow, Hypertelorism, Intellectual disability, Kyphosis, Low-set ears, Microcephaly, Narrow mouth, Prominent nasal tip, Ptosis, Scoliosis, Short palpebral fissure, Short philtrum, Short stature, Small for gestational age, Strabismus, Thick eyebrow, Wide nasal base
EPS8	EPS8	1.0289E+00	4.83E-07	Adapter molecule	BrainSpLMD|2059;Eurexp|euxassay_004434|adrenal gland, lung, mantle layer, marginal layer, mesenchyme, metanephros, midgut, nasal septum, pancreas, rectum, testis, thymus primordium, turbinate bones	SFARI||Autism, No category;OMIM|600206;HPO|2059|Autosomal recessive inheritance, Congenital onset, Profound hearing impairment
UCHL1	UCHL1	4.8721E-01	5.24E-07	Ubiquitin proteasome system protein	BrainSpLMD|7345;Eurexp|euxassay_007064|cervical, cervico-thoracic, dorsal root ganglion, facial VII, fundus region, glossopharyngeal IX, hindgut, incisor, medulla, mesenchyme, midgut, neural retina, olfactory, skeletal muscle, stomach, testis, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|191342;HPO|7345|Ankle clonus, Autosomal recessive inheritance, Babinski sign, Cerebellar atrophy, Cerebral atrophy, Dysmetria, Fasciculations, Flexion contracture, Head titubation, Myokymia, Myopia, Neurodegeneration, Nystagmus, Optic atrophy, Pes cavus, Pes planus, Progressive, Progressive visual loss, Spastic paraplegia, Tetraparesis
CHL1	CHL1	3.8898E-01	5.93E-07	Adhesion molecule	BrainSpLMD|10752;BrainSpMouseDev|12446	OMIM|607416;HPO|10752|Atrioventricular canal defect, Brachycephaly, Cleft palate, Cognitive impairment, Cryptorchidism, Downturned corners of mouth, Epicanthus, Hearing impairment, High palate, Hypertelorism, Intrauterine growth retardation, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Micrognathia, Muscular hypotonia, Postaxial hand polydactyly, Ptosis, Short stature, Telecanthus
CLASP2	CLASP2	3.8183E-01	6.00E-07	Cytoskeletal associated protein	BrainSpLMD|23122;Eurexp|euxassay_014210|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, medulla oblongata, metencephalon, midbrain, spinal cord, telencephalon, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|605853
RNF150	RNF150	1.2916E+00	7.18E-07	Ubiquitin proteasome system protein	Eurexp|euxassay_014053|dorsal grey horn, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, ventral grey horn, vestibulocochlear VIII	
ATCAY	ATCAY	3.2707E-01	8.29E-07	Integral membrane protein	BrainSpLMD|85300;Eurexp|euxassay_004136|brain, cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, midbrain, midgut, neural retina, olfactory, spinal cord, stomach, telencephalon, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608179;HPO|85300|Autosomal recessive inheritance, Broad-based gait, Dysarthria, Gait ataxia, Generalized hypotonia, Global developmental delay, Intention tremor, Nystagmus
LPHN3	LPHN3	1.0643E+00	8.48E-07			
PDE4D	PDE4D	5.4416E-01	8.90E-07	Enzyme: Phosphodiesterase	BrainSpLMD|5144	OMIM|600129;HPO|5144|Abnormal form of the vertebral bodies, Abnormality of female external genitalia, Abnormality of immune system physiology, Abnormality of the nail, Absent/hypoplastic paranasal sinuses, Accelerated skeletal maturation, Anteverted nares, Autism, Autosomal dominant inheritance, Blue irides, Brachycephaly, Brachydactyly, Cerebral venous thrombosis, Cone-shaped epiphysis, Congenital craniofacial dysostosis, Congenital hypothyroidism, Congenital onset, Cryptorchidism, Delayed eruption of teeth, Delayed speech and language development, Depressed nasal bridge, Depressed nasal ridge, Diabetes mellitus, Elevated calcitonin, Elevated circulating parathyroid hormone level, Epiphyseal stippling, Fair hair, Global developmental delay, Growth hormone deficiency, Hearing impairment, Hyperactivity, Hyperphosphatemia, Hypertelorism, Hypocalcemia, Hypogonadism, Hypoplasia of the maxilla, Hypoplasia of the nasal bone, Hypoplasia of the radius, Hypoplasia of the ulna, Hypoplastic vertebral bodies, Hypospadias, Increased intracranial pressure, Intellectual disability, Intrauterine growth retardation, Malar flattening, Mandibular prognathia, Micromelia, Midface retrusion, Mild short stature, Narrow vertebral interpedicular distance, Obesity, Open mouth, Peripheral neuropathy, Pseudohypoparathyroidism, Red hair, Round face, Scoliosis, Short metacarpal, Short metatarsal, Short nose, Short phalanx of finger, Short stature, Short toe, Specific learning disability, Spinal canal stenosis, Wide nasal bridge
B3GALT1	B3GALT1	7.4532E-01	1.02E-06	Enzyme: Galactosyltransferase	BrainSpLMD|8708	OMIM|603093
TTC28	TTC28	5.8631E-01	1.04E-06	Unclassified	BrainSpLMD|23331	OMIM|615098
MN1	MN1	7.4512E-01	1.14E-06	Cell cycle control protein	BrainSpLMD|4330;Eurexp|euxassay_012879|axial skeleton, head mesenchyme, mantle layer, marginal layer, metacarpus, metatarsus, palatal shelf, phalanx, tarsus, ventral grey horn, ventricular layer, vibrissa	OMIM|156100;COSMIC||AML, meningioma;HPO|4330|Adult onset, Autosomal dominant inheritance, Incomplete penetrance, Meningioma
DUSP4	DUSP4	1.0854E+00	1.18E-06	Dual specificity phosphatase	BrainSpLMD|1846;Eurexp|euxassay_008070|brain, olfactory, spinal cord	OMIM|602747
DNAH10	DNAH10	1.1156E+00	1.42E-06	Cytoskeletal protein	BrainSpLMD|196385	SFARI||Autism, No category;OMIM|605884
GRM7	GRM7	2.3445E+00	1.44E-06	G protein coupled receptor	BrainSpLMD|2917	SFARI||Autism, 4 - Minimal evidence;OMIM|604101
POU3F3	POU3F3	4.4322E-01	1.60E-06	Transcription factor	BrainSpLMD|5455;Eurexp|euxassay_019559|axial skeleton, ductus deferens, inner ear, larynx, lip, loop, lower, mandible, mantle layer, marginal layer, maxilla, metanephros, midgut, nasal septum, palatal shelf, penis, phalanx, rectum, skeletal muscle, trigeminal V, upper, ventricular layer;BrainSpMouseDev|18756	OMIM|602480
YWHAG	YWHAG	3.7314E-01	1.69E-06	Adapter molecule	BrainSpLMD|7532	OMIM|605356
PRKY	PRKY	1.4541E+00	2.02E-06	Serine/threonine kinase	BrainSpLMD|5616	OMIM|400008
CDK5R1	CDK5R1	6.6230E-01	2.16E-06	Regulatory/other subunit	BrainSpLMD|8851;BrainSpMouseDev|12354	OMIM|603460
SNAP25	SNAP25	7.9288E-01	2.37E-06	Membrane transport protein	BrainSpLMD|6616;Eurexp|euxassay_015720|cervical, cervico-thoracic, dorsal root ganglion, extrinsic ocular muscle, facial VII, forebrain, glossopharyngeal IX, hindbrain, lip, midbrain, neural retina, olfactory, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	SFARI||Autism, No category;OMIM|600322;HPO|6616|Areflexia, Ataxia, Autosomal dominant inheritance, Congenital onset, Decreased fetal movement, Difficulty walking, Dysarthria, Easy fatigability, Flexion contracture, Global developmental delay, Muscle weakness, Poor speech, Ptosis, Respiratory insufficiency
PGAP1	PGAP1	6.5190E-01	2.55E-06	Enzyme: Acyltransferase	BrainSpLMD|80055	OMIM|611655;HPO|80055|Abnormal electroretinogram, Abnormality of the dentition, Autosomal recessive inheritance, Cerebral atrophy, Global developmental delay, Intellectual disability, Macrotia, Microcephaly, Neonatal hypotonia, Retinal dystrophy, Short neck, Short stature, Wide mouth
GRIA1	GRIA1	8.9220E-01	2.58E-06	Extracellular ligand gated channel	BrainSpLMD|2890;Eurexp|euxassay_018233|mantle layer, neural retina, palatal shelf, saccule;BrainSpMouseDev|14575	SFARI||Autism, 2 - Strong candidate;OMIM|138248
RP11.497H16.8	RP11.497H16.8	8.0007E-01	2.86E-06			
FDFT1	FDFT1	4.6981E-01	3.21E-06	Enzyme: Synthase	BrainSpLMD|2222;Eurexp|euxassay_005703|calyces, cerebral cortex, cervical, cervico-thoracic, cochlear component, dorsal root ganglion, epithelium, facial VII, foregut-midgut junction, glossopharyngeal IX, hindgut, incisor, inferior, inner ear, lens, loop, mantle layer, mesenteric artery, midgut, molar, nucleus pulposus, retina, skeleton, stomach, superior, tegmentum, thoracic, trigeminal V, vagus X, vestibular component, vestibulocochlear VIII, vibrissa	OMIM|184420
PHKB	PHKB	6.5722E-01	3.40E-06	Unclassified	BrainSpLMD|5257	OMIM|172490;HPO|5257|Autosomal recessive inheritance, Diarrhea, Generalized hypotonia, Hepatomegaly, Increased hepatic glycogen content, Increased muscle glycogen content, Muscle weakness, Muscular hypotonia, Short stature
HMGCS1	HMGCS1	4.5806E-01	3.44E-06	Enzyme: Synthase	BrainSpLMD|3157	OMIM|142940
CELF1	CELF1	5.8589E-01	3.59E-06	RNA binding protein	BrainSpLMD|10658	OMIM|601074
RAP2B	RAP2B	4.5450E-01	4.00E-06	GTPase	BrainSpLMD|5912;Eurexp|euxassay_002574|vibrissa	OMIM|179541
SLC12A2	SLC12A2	6.5391E-01	4.18E-06	Membrane transport protein	BrainSpLMD|6558;Eurexp|euxassay_008837|cortex, incisor, left lung, midgut, olfactory, pharyngo-tympanic tube, rectum, right lung, stomach, submandibular gland primordium;BrainSpMouseDev|20258	OMIM|600840
CEP170	CEP170	3.3850E-01	4.40E-06	Unclassified	BrainSpLMD|9859	OMIM|613023
EPHA3	EPHA3	8.4414E-01	4.44E-06	Receptor tyrosine kinase	BrainSpLMD|2042;Eurexp|euxassay_018957|axial muscle, clavicle, cranial muscle, extrinsic ocular muscle, floorplate, head mesenchyme, incisor, lip, lung, mantle layer, marginal layer, mesenchyme, molar, naris, palatal shelf, pectoral girdle and thoracic body wall, skeletal muscle, tarsus, thymus primordium, tongue, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13615	OMIM|179611;COSMIC||lung cancer, CRC, melanoma
LINGO1	LINGO1	5.5398E-01	4.77E-06	Unclassified	BrainSpLMD|84894	OMIM|609791
RP11.166D19.1	RP11.166D19.1	4.6495E-01	4.80E-06			
YWHAE	YWHAE	3.1336E-01	4.85E-06	Adapter molecule	BrainSpLMD|7531;Eurexp|euxassay_018722|embryo	SFARI||Autism, 4 - Minimal evidence;OMIM|605066;COSMIC||endometrial stromal sarcoma, Miller-Dieker lissencephaly syndrome;HPO|7531|Abnormality of the cardiovascular system, Abnormality of upper lip, Anteverted nares, Cerebral cortical atrophy, Downslanted palpebral fissures, EEG abnormality, Epicanthus, Frontal bossing, Global developmental delay, Growth delay, High forehead, Hypertelorism, Lissencephaly, Low-set ears, Muscular hypotonia, Narrow mouth, Polyhydramnios, Seizures, Short neck, Short nose, Wide nose
NHSL1	NHSL1	7.1611E-01	5.20E-06	Unclassified		
SH3GL1	SH3GL1	5.1246E-01	5.49E-06	Unclassified	BrainSpLMD|6455;Eurexp|euxassay_000588|chondrocranium	OMIM|601768;COSMIC||AL
ELMOD1	ELMOD1	4.6247E-01	5.60E-06	Unclassified	BrainSpLMD|55531;Eurexp|euxassay_015979|mantle layer, ventral grey horn, vibrissa	OMIM|615456
RP11.1319K7.1	RP11.1319K7.1	2.9796E-01	6.31E-06			
YWHAZP3	YWHAZP3	5.4780E-01	6.73E-06			
NUAK1	NUAK1	1.0112E+00	6.74E-06	Enzyme: Phosphotransferase	BrainSpLMD|9891;Eurexp|euxassay_010978|aorta, axial skeleton, clavicle, dorsal root ganglion, incisor, mandible, mantle layer, maxilla, metanephros, molar, neural retina, olfactory, orbito-sphenoid, trigeminal V, vibrissa, vomeronasal organ	SFARI||Autism, 3 - Suggestive evidence;OMIM|608130
ROBO1	ROBO1	6.1202E-01	6.96E-06	Adhesion molecule	BrainSpLMD|6091;Eurexp|euxassay_009691|adrenal gland, extrinsic ocular muscle, incisor, lip, mandible, mantle layer, metanephros, metatarsus, midgut, molar, nasal septum, palatal shelf, penis, phalanx, tarsus, turbinate bones, ventral grey horn, vibrissa;BrainSpMouseDev|19639	SFARI||Autism, 5 - Hypothesized but untested;OMIM|602430
PPP1R14C	PPP1R14C	1.7305E+00	7.07E-06	Regulatory/other subunit	BrainSpLMD|81706	OMIM|613242
SORBS1	SORBS1	4.5664E-01	9.82E-06	Cell junction protein	BrainSpLMD|10580;Eurexp|euxassay_003610|axial skeleton, basisphenoid bone, bladder, brain, dorsal root ganglion, facial VII, forelimb, glossopharyngeal IX, heart, hindlimb, incisor, lens, liver, lung, metanephros, midgut, nasal septum, oesophagus, olfactory, orbito-sphenoid, otic capsule, respiratory, retina, rib, spinal cord, sternum, stomach, tongue, trachea, trigeminal V, vagus X, vertebra, vertebral cartilage condensation, vestibulocochlear VIII;BrainSpMouseDev|20174	OMIM|605264
GNG2	GNG2	3.9510E-01	1.19E-05	G protein	BrainSpLMD|54331;Eurexp|euxassay_003975|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, stroma, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|606981
NTM	NTM	3.9431E-01	1.25E-05	Adhesion molecule	BrainSpLMD|50863;Eurexp|euxassay_012548|axial skeleton, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, meninges, mesenchyme, neural retina, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|87964	OMIM|607938
LPHN2	LPHN2	6.8571E-01	1.27E-05			
FAM110B	FAM110B	3.2679E-01	1.27E-05	Unclassified	BrainSpLMD|90362	OMIM|611394
PGD	PGD	6.3700E-01	1.45E-05	Enzyme: Dehydrogenase	BrainSpLMD|5226;Eurexp|euxassay_010515|adrenal gland, axial muscle, dorsal root ganglion, liver, lung, mandible, maxilla, metanephros, midgut, orbito-sphenoid, stomach, thymus primordium	OMIM|172200
HN1	HN1	4.2234E-01	1.46E-05			
ASXL3	ASXL3	5.9637E-01	1.47E-05	Unclassified		SFARI||Autism, 1 - High confidence;OMIM|615115;HPO|80816|Anteverted nares, Feeding difficulties, Highly arched eyebrow, Severe global developmental delay, Severe postnatal growth retardation
SLC22A23	SLC22A23	5.7223E-01	1.47E-05	Integral membrane protein	BrainSpLMD|63027	OMIM|611697
WNT3	WNT3	1.4630E+00	1.64E-05	Ligand	BrainSpLMD|7473;BrainSpMouseDev|22172	OMIM|165330;HPO|7473|Abnormal lung lobation, Abnormal vertebral ossification, Abnormality of the diaphragm, Abnormality of the larynx, Absent external genitalia, Adrenal gland agenesis, Agenesis of corpus callosum, Anal atresia, Aplasia/Hypoplasia involving the nose, Aplasia/Hypoplasia involving the pelvis, Aplasia/Hypoplasia of the lungs, Aplasia/Hypoplasia of the nipples, Asplenia, Autosomal recessive inheritance, Cataract, Choanal atresia, Cleft palate, Cleft upper lip, Cryptorchidism, Gastroschisis, Heterogeneous, Hydrocephalus, Hypoplasia of the fallopian tube, Hypoplastic pelvis, Iris coloboma, Low-set ears, Microcornea, Micrognathia, Microphthalmia, Microtia, Missing ribs, Multicystic kidney dysplasia, Narrow mouth, Optic atrophy, Oral cleft, Peripheral pulmonary vessel aplasia, Polyhydramnios, Pulmonary hypoplasia, Renal agenesis, Septo-optic dysplasia, Single naris, Single umbilical artery, Tetraamelia, Tracheal stenosis, Urethral atresia, Vaginal atresia
SPTAN1	SPTAN1	5.5095E-01	1.81E-05	Cytoskeletal protein;Structural protein	BrainSpLMD|6709;Eurexp|euxassay_012194|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, lens, mantle layer, midgut, neural retina, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII	OMIM|182810;HPO|6709|Abnormality of skin morphology, Atrophy/Degeneration affecting the brainstem, Autosomal dominant inheritance, CNS hypomyelination, Cerebellar atrophy, Cerebral atrophy, Developmental regression, Epileptic encephalopathy, Generalized hypotonia, Hyperreflexia, Hypoplasia of the corpus callosum, Hypsarrhythmia, Infantile onset, Infantile spasms, Intellectual disability, profound, Intellectual disability, severe, Myoclonus, Progressive microcephaly, Seizures, Spastic tetraplegia, Variable expressivity
TSPAN13	TSPAN13	8.8313E-01	1.88E-05	Integral membrane protein	BrainSpLMD|27075;Eurexp|euxassay_003891|brain, cervical, cervico-thoracic, dorsal root ganglion, ductus deferens, facial VII, fundus region, glossopharyngeal IX, left lung, neural retina, olfactory, physiological umbilical hernia, rectum, right lung, spinal cord, stomach, thoracic, thymus primordium, trigeminal V, urethra, vagus X, vestibulocochlear VIII	OMIM|613139
ZNF286A	ZNF286A	6.1432E-01	1.92E-05	DNA binding protein	BrainSpLMD|57335	
SRGAP1	SRGAP1	6.2561E-01	1.97E-05	GTPase activating protein	BrainSpLMD|57522	OMIM|606523
MB21D2	MB21D2	1.2882E+00	2.00E-05	Unclassified	BrainSpLMD|151963	COSMIC||lung cancer
TMEM108	TMEM108	7.8836E-01	2.08E-05	Unclassified	BrainSpLMD|66000;Eurexp|euxassay_002435|choroid plexus, lateral recess, marginal layer	OMIM|617361
PPP2R2B	PPP2R2B	4.8103E-01	2.26E-05	Regulatory/other subunit;Serine/threonine phosphatase	BrainSpLMD|5521;Eurexp|euxassay_007301|Meckel's cartilage, brain, eyelid, facial VII, glossopharyngeal IX, inner ear, left lung, neural retina, orbito-sphenoid, right lung, skeletal muscle, spinal cord, tongue, trigeminal V, turbinate, vagus X, vestibulocochlear VIII	OMIM|604325;HPO|5521|Abnormality of eye movement, Action tremor, Anxiety, Autosomal dominant inheritance, Axial dystonia, Cerebellar atrophy, Cerebral cortical atrophy, Delusions, Dementia, Depressivity, Dysarthria, Dysdiadochokinesis, Dysmetria, Facial myokymia, Head tremor, Hyperreflexia, Parkinsonism, Progressive cerebellar ataxia, Sensorimotor neuropathy
FAT3	FAT3	7.0135E-01	2.33E-05	Integral membrane protein	Eurexp|euxassay_015982|axial muscle, clavicle, cortex, diaphragm, dorsal root ganglion, exoccipital bone, facial VII, femur, lip, mandible, mantle layer, maxilla, mesenchyme, metatarsus, orbito-sphenoid, pelvic girdle, phalanx, rib, saccule, skeletal muscle, sternum, thymus primordium, trigeminal V, urethra, vault of skull, ventricular layer, vibrissa;BrainSpMouseDev|92930	OMIM|612483;COSMIC||SCC, colon adenocarcinoma, gastric adenocarcinoma
ZNF286B	ZNF286B	3.6274E-01	2.73E-05	Unclassified		
RP11.1280N14.3	RP11.1280N14.3	1.6719E+00	2.87E-05			
OCLN	OCLN	3.4505E-01	3.51E-05		Eurexp|euxassay_018589|embryo	OMIM|602876;HPO|100506658|Abnormality of movement, Anteverted nares, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebral calcification, Cerebral cortical atrophy, Decreased liver function, Elevated hepatic transaminases, Failure to thrive, Global developmental delay, Hepatomegaly, High palate, Hyperreflexia, Increased CSF protein, Intellectual disability, profound, Jaundice, Lissencephaly, Long philtrum, Low-set ears, Microcephaly, Microretrognathia, Muscular hypotonia of the trunk, Nystagmus, Pachygyria, Petechiae, Phenotypic variability, Polymicrogyria, Seizures, Sloping forehead, Spasticity, Splenomegaly, Thrombocytopenia, Ventriculomegaly
MSMO1	MSMO1	3.8006E-01	3.66E-05	Unclassified	BrainSpLMD|6307;Eurexp|euxassay_000744|Meckel's cartilage, adrenal gland, calyces, chondrocranium, dorsal root ganglion, facial VII, foregut-midgut junction, hindgut, incisor, inferior, lobe, mesenchyme, midgut, molar, olfactory, stomach, superior, testis, trigeminal V, vagus X, ventricular layer, vibrissa	OMIM|607545;HPO|6307|Arthralgia, Autosomal recessive inheritance, Blepharitis, Congenital cataract, Decreased circulating low-density lipoprotein levels, Delayed puberty, Delayed skeletal maturation, Failure to thrive, Global developmental delay, Hypocholesterolemia, Ichthyosis, Intellectual disability, mild, Microcephaly, Psoriasiform dermatitis, Short stature
PHACTR3	PHACTR3	8.0314E-01	3.85E-05	Regulatory/other subunit	BrainSpLMD|116154	OMIM|608725
YWHAEP1	YWHAEP1	5.4844E-01	3.89E-05			
ATOX1	ATOX1	4.2130E-01	3.91E-05	Chaperone	BrainSpLMD|475	OMIM|602270
STRBP	STRBP	4.0624E-01	4.48E-05	RNA binding protein	BrainSpLMD|55342;Eurexp|euxassay_012970|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, metanephros, neural retina, olfactory, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|611138
EXOC4	EXOC4	1.0626E+00	4.85E-05	Transport/cargo protein	BrainSpLMD|60412;Eurexp|euxassay_014340|brain, cervical, cranial, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|608185
TUBB2A	TUBB2A	5.3678E-01	4.89E-05		BrainSpLMD|7280;Eurexp|euxassay_006726|embryo	OMIM|615101;HPO|7280|Autosomal dominant inheritance, Cortical dysplasia, Generalized hypotonia, Global developmental delay, Hypoplasia of the corpus callosum, Seizures, Variable expressivity
VLDLR.AS1	VLDLR.AS1	1.6585E+00	5.16E-05			
RIMKLB	RIMKLB	3.3030E-01	6.29E-05	Unclassified	BrainSpLMD|57494;Eurexp|euxassay_010437|brain, dorsal root ganglion, extrinsic ocular muscle, facial VII, glossopharyngeal IX, incisor, molar, neural retina, phalanx, spinal cord, trigeminal V, vestibulocochlear VIII	OMIM|614054
ELOVL6	ELOVL6	5.8216E-01	6.45E-05	Unclassified	BrainSpLMD|79071;Eurexp|euxassay_007796|embryo	OMIM|611546
SCN3A	SCN3A	2.7156E-01	6.47E-05	Voltage gated channel	BrainSpLMD|6328	OMIM|182391
SEMA4G	SEMA4G	8.6232E-01	6.82E-05	Unclassified	BrainSpLMD|57715;Eurexp|euxassay_007828|cervical, cervico-thoracic, cortex, dorsal root ganglion, forebrain, fundus region, glossopharyngeal IX, hindbrain, hindgut, left, loop, midbrain, neural retina, olfactory, rectum, right, spinal cord, trigeminal V, urethra, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|26204	
EIF1B	EIF1B	8.5715E-01	7.31E-05	Translation regulatory protein	BrainSpLMD|10289;Eurexp|euxassay_011475|mantle layer, ventricular layer	
FOXG1	FOXG1	3.2056E-01	7.36E-05	Transcription factor	BrainSpLMD|2290;Eurexp|euxassay_017858|glossopharyngeal IX, mantle layer, molar, olfactory, thymus primordium, vestibulocochlear VIII;BrainSpMouseDev|15004	SFARI||Autism, No category;OMIM|164874;HPO|2290|Abnormality of movement, Abnormality of the antihelix, Abnormality of the antitragus, Abnormality of the fingernails, Abnormality of the metacarpal bones, Absent speech, Agenesis of corpus callosum, Aplasia/Hypoplasia of the cerebellum, Apraxia, Athetosis, Autosomal dominant inheritance, Blepharophimosis, Bruxism, Bulbous nose, Camptodactyly of finger, Cerebral cortical atrophy, Chorea, Clinodactyly of the 5th finger, Constipation, Cortical gyral simplification, Delayed myelination, Depressed nasal bridge, Developmental regression, Downslanted palpebral fissures, Drooling, Dyskinesia, Dystonia, EEG abnormality, Epicanthus, Everted lower lip vermilion, Excessive salivation, Feeding difficulties, Fine hair, Gastroesophageal reflux, Growth delay, Hearing impairment, Hypoplasia of the corpus callosum, Intellectual disability, Intellectual disability, severe, Kyphosis, Long philtrum, Macroglossia, Mandibular prognathia, Microcephaly, Motor delay, Muscular hypotonia, Neonatal hypotonia, Nephrolithiasis, Pachygyria, Palpebral edema, Pes planus, Poor eye contact, Progressive microcephaly, Prominent metopic ridge, Protruding ear, Scoliosis, Seizures, Short nose, Smooth philtrum, Spasticity, Sporadic, Stereotypy, Talipes equinovarus, Tented upper lip vermilion, Thick vermilion border, Tongue thrusting, Underdeveloped nasal alae, Ventriculomegaly, Wide mouth, Wide nose
TMEM192	TMEM192	4.9010E-01	7.39E-05	Integral membrane protein	BrainSpLMD|201931	
NRXN1	NRXN1	3.2586E-01	7.83E-05	Cell surface receptor	BrainSpLMD|9378;Eurexp|euxassay_005585|arm, cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, leg, midbrain, neural retina, olfactory, oral epithelium, respiratory, spinal cord, thoracic, trigeminal V, trunk mesenchyme, vagus X, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|17956	SFARI||Autism, 2 - Strong candidate;OMIM|600565;HPO|9378|Autosomal recessive inheritance, Constipation, Drooling, Epileptic encephalopathy, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Hyperventilation, Intellectual disability, severe, Protruding tongue, Pulmonic stenosis, Scoliosis, Strabismus, Wide mouth
PDE1A	PDE1A	8.4354E-01	7.88E-05	Enzyme: Phosphodiesterase	BrainSpLMD|5136;BrainSpMouseDev|18339	OMIM|171890
RP11.815J21.4	RP11.815J21.4	9.2134E-01	9.19E-05			
FAM13A	FAM13A	4.9834E-01	9.68E-05	Unclassified	BrainSpLMD|10144	OMIM|613299
TUBBP1	TUBBP1	3.5304E-01	9.71E-05			
