id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
EPHA4	EPHA4	1.2632E+00	0.001514122	Receptor tyrosine kinase	BrainSpLMD|2043;BrainSpMouseDev|13616	OMIM|602188;HPO|2043|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
SERF2	SERF2	4.8990E-01	0.001547349	RNA binding protein	BrainSpLMD|10169;Eurexp|euxassay_007238|cranium	OMIM|605054
TUBAP2	TUBAP2	4.3430E-01	0.001550818			
H3F3AP4	H3F3AP4	4.8621E-01	0.001609618			
RP11.529H20.3	RP11.529H20.3	3.4935E-01	0.001636764			
BAZ2B	BAZ2B	1.0147E+00	0.001723873	Transcription regulatory protein	BrainSpLMD|29994;Eurexp|euxassay_011654|olfactory, vomeronasal organ	OMIM|605683
HNRNPC	HNRNPC	9.5316E-01	0.001791101	RNA binding protein		OMIM|164020
MSI2	MSI2	1.0723E+00	0.001810453	RNA binding protein	BrainSpLMD|124540	OMIM|607897;COSMIC||CML
RFTN2	RFTN2	9.8643E-01	0.001939117	Unclassified	BrainSpLMD|130132	
FAM60A	FAM60A	1.2194E+00	0.002135586			
CTB.79E8.3	CTB.79E8.3	5.1080E-01	0.002206037			
ARX	ARX	6.3384E-01	0.002229336	Transcription factor	BrainSpLMD|170302;Eurexp|euxassay_018148|floor plate, floorplate, mantle layer, mesenchyme, ovary, pancreas, paramesonephric duct, skeletal muscle, tarsus, ventricle, ventricular layer;BrainSpMouseDev|11665	SFARI||Autism, No category;OMIM|300382;HPO|170302|Abnormal hair pattern, Abnormality of skin morphology, Abnormality of the hip bone, Agenesis of corpus callosum, Ambiguous genitalia, Broad alveolar ridges, Choreoathetosis, Coarse facial features, Cryptorchidism, Death in infancy, Decreased testicular size, Delayed speech and language development, Developmental regression, Diarrhea, Duane anomaly, Dysarthria, Dysphagia, Dyspnea, Dystonia, EEG abnormality, Epileptic encephalopathy, Feeding difficulties in infancy, Flexion contracture, Focal dystonia, Generalized hirsutism, Generalized hypotonia, Generalized myoclonic seizures, Gliosis, Global developmental delay, Hemiplegia, High forehead, High palate, Hirsutism, Hyperconvex nail, Hyperreflexia, Hypohidrosis, Hypoplasia of penis, Hypospadias, Hypsarrhythmia, Infantile spasms, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Large eyes, Limb dystonia, Limb joint contracture, Lissencephaly, Long philtrum, Long upper lip, Low anterior hairline, Low-set ears, Lower limb spasticity, Malabsorption, Microcephaly, Micrognathia, Micropenis, Muscle stiffness, Muscular hypotonia, Muscular hypotonia of the trunk, Myoclonus, Neonatal hypotonia, Nystagmus, Optic atrophy, Overlapping toe, Pachygyria, Profound global developmental delay, Prominent nasal bridge, Prominent supraorbital ridges, Protruding ear, Renal dysplasia, Rigidity, Scoliosis, Seizures, Severe global developmental delay, Short stature, Spastic tetraplegia, Spasticity, Specific learning disability, Status epilepticus, Strabismus, Synophrys, Tapered finger, Tetraplegia, Thin upper lip vermilion, Triangular face, Ventriculomegaly, Visual impairment, Wide anterior fontanel, Wide nasal bridge, X-linked inheritance, X-linked recessive inheritance
SHFM1	SHFM1	9.0668E-01	0.002236992			
SP9	SP9	1.2611E+00	0.00239043		BrainSpLMD|100131390;BrainSpMouseDev|120188	
TEAD1	TEAD1	1.4764E+00	0.002393388	Transcription factor	BrainSpLMD|7003;BrainSpMouseDev|21437	OMIM|189967;HPO|7003|Astigmatism, Autosomal dominant inheritance, Myopia, Peripapillary chorioretinal atrophy, Slow progression
MT.RNR1	MT.RNR1	5.5227E-01	0.002407485			
TMPO	TMPO	8.1677E-01	0.002480091	Peptide hormone	BrainSpLMD|7112	OMIM|188380;HPO|7112|Autosomal dominant inheritance, Dilated cardiomyopathy, Reduced systolic function
SLMO2	SLMO2	1.3811E+00	0.002483287			
RPL4P4	RPL4P4	3.7302E-01	0.002520332			
SOX2	SOX2	5.9387E-01	0.002615084	Transcription factor	Eurexp|euxassay_019525|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, lung, mantle layer, medulla, midgut, neural retina, oesophagus, olfactory, oral epithelium, pituitary, saccule, stomach, testis, trachea, trigeminal V, urethra, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|20436	OMIM|184429;COSMIC||NSCLC, oesophageal squamous carcinoma, Microphthalmia and oesophageal atresia syndrome;HPO|6657|Agenesis of corpus callosum, Anophthalmia, Anterior pituitary hypoplasia, Autosomal dominant inheritance, Butterfly vertebrae, Cleft palate, Coloboma, Cryptorchidism, Esophageal atresia, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hemiplegia/hemiparesis, Hemivertebrae, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypospadias, Hypothalamic hamartoma, Microcephaly, Micropenis, Microphthalmia, Missing ribs, Nystagmus, Optic nerve hypoplasia, Patent ductus arteriosus, Postnatal growth retardation, Rib fusion, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Short stature, Spastic diplegia, Spastic tetraplegia, Specific learning disability, Strabismus, Supernumerary ribs, Tracheoesophageal fistula, Ventricular septal defect, Vertebral fusion, Vertebral hypoplasia, Visual impairment, Visual loss
SF3B4	SF3B4	2.0028E+00	0.003071468	RNA binding protein	BrainSpLMD|10262	OMIM|605593;HPO|10262|Abnormal nasal morphology, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the cervical spine, Absent radius, Absent thumb, Aganglionic megacolon, Aplasia/Hypoplasia of the eyebrow, Aplasia/Hypoplasia of the radius, Aplasia/Hypoplasia of the thumb, Aplasia/Hypoplasia of the ulna, Aqueductal stenosis, Arrhinencephaly, Atresia of the external auditory canal, Autosomal dominant inheritance, Bicornuate uterus, Broad hallux, Cleft palate, Cleft upper lip, Clinodactyly, Conductive hearing impairment, Delayed speech and language development, Downslanted palpebral fissures, Fibular hypoplasia, Foot oligodactyly, Gastroschisis, Hallux valgus, Hand oligodactyly, Hearing impairment, Hip dislocation, Hydrocephalus, Hypoplasia of first ribs, Hypoplasia of the epiglottis, Hypoplasia of the maxilla, Hypoplasia of the radius, Hypoplasia of the zygomatic bone, Joint stiffness, Laryngeal hypoplasia, Limited elbow extension, Low-set ears, Lower eyelid coloboma, Malar flattening, Microcephaly, Micrognathia, Microretrognathia, Microtia, Midface retrusion, Overlapping toe, Polymicrogyria, Posteriorly rotated ears, Preauricular skin tag, Premature birth, Prominent nasal bridge, Ptosis, Radial deviation of finger, Radioulnar synostosis, Respiratory insufficiency, Retrognathia, Scoliosis, Short stature, Short toe, Skeletal dysplasia, Sparse lower eyelashes, Sprengel anomaly, Talipes equinovarus, Tetralogy of Fallot, Toe syndactyly, Triphalangeal thumb, Trismus, Unilateral renal agenesis, Urticaria, Variable expressivity, Velopharyngeal insufficiency, Wide mouth
EPRS	EPRS	3.3064E-01	0.003125358	Enzyme: Ligase	BrainSpLMD|2058;Eurexp|euxassay_008064|mandible, maxilla, orbito-sphenoid, rib	OMIM|138295
RPL4	RPL4	5.7749E-01	0.003157951	Ribosomal subunit	BrainSpLMD|6124	OMIM|180479
CTC.575D19.1	CTC.575D19.1	5.6973E-01	0.003190672			
CITED2	CITED2	1.3223E+00	0.003530139	Transcription regulatory protein	BrainSpLMD|10370;BrainSpMouseDev|17451	OMIM|602937;HPO|10370|Abnormal nasal morphology, Atrial septal defect, Autosomal dominant inheritance, Brachydactyly, Broad forehead, Clinodactyly of the 5th finger, Cryptorchidism, Dolichocephaly, Intrauterine growth retardation, Perimembranous ventricular septal defect, Preauricular pit, Proptosis, Tetralogy of Fallot, Thin vermilion border, Underdeveloped supraorbital ridges
FEM1C	FEM1C	4.8965E-01	0.00368979	Unclassified	BrainSpLMD|56929	OMIM|608767
FBXW7	FBXW7	9.4643E-01	0.003862775	Ubiquitin proteasome system protein	BrainSpLMD|55294;BrainSpMouseDev|30242	OMIM|606278;COSMIC||colorectal, endometrial, T-ALL
UPF3B	UPF3B	1.0718E+00	0.003889255	RNA binding protein	BrainSpLMD|65109	SFARI||Autism, 2 - Strong candidate;OMIM|300298;HPO|65109|Abnormality of the musculature, Aplasia/Hypoplasia of the corpus callosum, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Disproportionate tall stature, Frontal bossing, Growth abnormality, High forehead, High palate, Hypoplasia of the maxilla, Intellectual disability, Joint hyperflexibility, Kyphosis, Long face, Long foot, Macrocephaly, Macroorchidism, Mandibular prognathia, Micrognathia, Muscular hypotonia, Narrow chest, Narrow face, Nasal speech, Neurological speech impairment, Pectus carinatum, Pectus excavatum, Prominent forehead, Prominent nasal bridge, Scoliosis, Short philtrum, X-linked recessive inheritance
RP11.26H16.1	RP11.26H16.1	4.2696E-01	0.003949653			
TPR	TPR	2.7481E-01	0.004175804	Unclassified	BrainSpLMD|7175;Eurexp|euxassay_012642|cortex, incisor, lobe, molar, olfactory, testis, thymus primordium, ventricular layer, vibrissa	OMIM|189940;COSMIC||papillary thyroid, NSCLC
CKB	CKB	6.0954E-01	0.004227292	Enzyme: Phosphotransferase	BrainSpLMD|1152;Eurexp|euxassay_011493|adrenal gland, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, lung, mandible, mantle layer, maxilla, midgut, neural retina, oesophagus, olfactory, rectum, sternum, stomach, trigeminal V, ventral grey horn, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII, vomeronasal organ, wall	OMIM|123280
PPCS	PPCS	1.9044E+00	0.004266307	Enzyme: Synthase	BrainSpLMD|79717	OMIM|609853
MAP1A	MAP1A	1.6415E+00	0.004334408	Cytoskeletal associated protein	BrainSpLMD|4130	OMIM|600178
PDCL	PDCL	5.1962E-01	0.004355319	Regulatory/other subunit	BrainSpLMD|5082	OMIM|604421
WDR70	WDR70	2.1663E+00	0.004525173	Unclassified	BrainSpLMD|55100	OMIM|617233
TCF3	TCF3	1.3324E+00	0.00455191	Transcription factor	BrainSpLMD|6929;BrainSpMouseDev|21184	OMIM|147141;COSMIC||pre B-ALL;HPO|6929|Agammaglobulinemia, Arthritis, Autosomal dominant inheritance, B lymphocytopenia, Chronic otitis media, Conjunctivitis, Cough, Diarrhea, Failure to thrive, Fatigue, Fever, Immunodeficiency, Infantile onset, Osteomyelitis, Recurrent respiratory infections, Recurrent skin infections, Sinusitis, Skin rash
H3F3AP6	H3F3AP6	4.5194E-01	0.004875848			
RPS7P1	RPS7P1	7.3554E-01	0.004914562			
H1FX	H1FX	1.3053E+00	0.004924201	DNA binding protein	BrainSpLMD|8971;Eurexp|euxassay_003540|medulla	OMIM|602785
SUMO2	SUMO2	3.9524E-01	0.005170827	Unclassified	BrainSpLMD|6613	OMIM|603042
ICE1	ICE1	5.7214E-01	0.00525489	Unclassified		
DCTN4	DCTN4	9.0303E-01	0.005318092	Unclassified	BrainSpLMD|51164	OMIM|614758;HPO|51164|Biliary cirrhosis, Decreased antibody level in blood, Exocrine pancreatic insufficiency, Immunodeficiency, Malabsorption, Pulmonary fibrosis, Recurrent respiratory infections
C14orf166	C14orf166	9.6171E-01	0.005651755			
VEZF1	VEZF1	9.7019E-01	0.006123328	Transcription factor	BrainSpLMD|7716	OMIM|606747
RNASEH2B	RNASEH2B	1.6475E+00	0.006184683	Unclassified	BrainSpLMD|79621;Eurexp|euxassay_004223|4th ventricle, liver, lung, thymus primordium, ventricular layer	OMIM|610326;HPO|79621|Arrhinencephaly, Autosomal recessive inheritance, Basal ganglia calcification, Cerebral atrophy, Chronic CSF lymphocytosis, Cleft eyelid, Encephalopathy, Hemiplegia/hemiparesis, Intellectual disability, profound, Porencephalic cyst, Spasticity, Variable expressivity
PSMC2	PSMC2	8.0415E-01	0.00639072	Ubiquitin proteasome system protein	BrainSpLMD|5701	OMIM|154365
EIF1AX	EIF1AX	3.7788E-01	0.006426389	Translation regulatory protein	BrainSpLMD|1964	OMIM|300186;COSMIC||uveal melanoma, thyroid cancer (PDTC and ATC), low grade serous ovarian cancer
ABAT	ABAT	9.5351E-01	0.006470241	Enzyme: Aminotransferase	BrainSpLMD|18;Eurexp|euxassay_001907|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, mantle layer, thoracic, thymus primordium, trigeminal V, ventricular layer;BrainSpMouseDev|92603	SFARI||Autism, 4 - Minimal evidence;OMIM|137150;HPO|18|Agenesis of corpus callosum, Autosomal recessive inheritance, Cerebellar hypoplasia, Death in childhood, Downslanted palpebral fissures, Global developmental delay, High-pitched cry, Hyperreflexia, Lethargy, Leukodystrophy, Posterior fossa cyst, Retrognathia, Seizures, Severe muscular hypotonia, Tall stature
HNRNPH1	HNRNPH1	3.4013E-01	0.006481403	Ribonucleoprotein	BrainSpLMD|3187	OMIM|601035
HSPA5	HSPA5	1.0419E+00	0.006755256	Chaperone	BrainSpLMD|3309	OMIM|138120
NRXN3	NRXN3	4.0451E-01	0.006803119	Adhesion molecule	BrainSpLMD|9369;Eurexp|euxassay_009777|bladder, collecting ducts, inner ear, mantle layer, marginal layer, neural retina, vibrissa	SFARI||Autism, 3 - Suggestive evidence;OMIM|600567
MZT2B	MZT2B	4.9093E-01	0.006830878	Unclassified	BrainSpLMD|80097	OMIM|613450
SREBF2	SREBF2	1.1224E+00	0.006922676	Transcription factor	BrainSpLMD|6721;BrainSpMouseDev|20550	OMIM|600481
DCLK2	DCLK2	3.9887E-01	0.007101275	Serine/threonine kinase	BrainSpLMD|166614;Eurexp|euxassay_009796|associated mesenchyme, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, nasal cavity, neural retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|613166
YBX1	YBX1	8.7636E-01	0.007194167	Transcription factor	BrainSpLMD|4904	OMIM|154030
NDUFC1	NDUFC1	3.9762E-01	0.00723039	Unclassified	BrainSpLMD|4717	OMIM|603844
UBB	UBB	4.1700E-01	0.007236857	Ubiquitin proteasome system protein	BrainSpLMD|7314	OMIM|191339;HPO|7314|Anterior open-bite malocclusion, Autosomal dominant inheritance, Cleft palate, Gingival overgrowth, Intellectual disability, profound, Micrognathia, Overbite, Seizures
HNRNPA2B1	HNRNPA2B1	7.2486E-01	0.00768242	Ribonucleoprotein;RNA binding protein	BrainSpLMD|3181	OMIM|600124;COSMIC||prostate;HPO|3181|Abnormality of the skeletal system, Behavioral abnormality, Centrally nucleated skeletal muscle fibers, Elevated serum creatine phosphokinase, Frontotemporal dementia, Muscle fiber atrophy, Muscular dystrophy, Myopathy, Myositis, Skeletal muscle atrophy
RBL1	RBL1	1.2832E+00	0.007724528	Cell cycle control protein	BrainSpLMD|5933	OMIM|116957
TCEB2	TCEB2	1.0306E+00	0.008121844			
XPO6	XPO6	1.0840E+00	0.00815317	Transport/cargo protein	BrainSpLMD|23214	OMIM|608411
TRIM36.IT1	TRIM36.IT1	1.0802E+00	0.008297647			
C14orf23	C14orf23	8.9627E-01	0.008442131			
MTMR4	MTMR4	1.1046E+00	0.008544335	Dual specificity phosphatase	BrainSpLMD|9110	OMIM|603559
MT.TE	MT.TE	4.5604E-01	0.008556673			
NOP56	NOP56	1.0816E+00	0.008614038	Unclassified	BrainSpLMD|10528	OMIM|614154;HPO|10528|Autosomal dominant inheritance, Babinski sign, Cerebellar atrophy, Dysarthria, Gait ataxia, Hyperreflexia, Impaired smooth pursuit, Incoordination, Limb ataxia, Progressive, Slow saccadic eye movements, Tongue atrophy, Tongue fasciculations
USP1	USP1	1.1588E+00	0.008780019	Ubiquitin proteasome system protein	BrainSpLMD|7398	OMIM|603478
PSMB2	PSMB2	1.2876E+00	0.008802945	Ubiquitin proteasome system protein	BrainSpLMD|5690;Eurexp|euxassay_004563|nucleus pulposus	OMIM|602175
HNRNPCP2	HNRNPCP2	8.2201E-01	0.00886273			
RPL3P7	RPL3P7	4.4403E-01	0.008971054			
ACTB	ACTB	2.8018E-01	0.009041592	Cytoskeletal protein	BrainSpLMD|60;BrainSpMouseDev|11250	OMIM|102630;HPO|60|Abnormality of metabolism/homeostasis, Achalasia, Agenesis of corpus callosum, Anteverted nares, Aortic valve stenosis, Aphasia, Autosomal dominant inheritance, Autosomal recessive inheritance, Bicuspid aortic valve, Blindness, Cataract, Cerebral cortical hemiatrophy, Chorioretinal coloboma, Cleft palate, Cleft upper lip, Coarse facial features, Cryptorchidism, Death in early adulthood, Delayed cranial suture closure, Depressed nasal tip, Downslanted palpebral fissures, Dysphagia, Dysphasia, Echolalia, Epicanthus, Euryblepharon, Externally rotated hips, Failure to thrive, Feeding difficulties, Full cheeks, Generalized dystonia, Generalized hypotonia, Global developmental delay, Growth delay, Heterochromia iridis, High forehead, Highly arched eyebrow, Hydronephrosis, Hydroureter, Hypertelorism, Hypoplastic scapulae, Immunodeficiency, Intellectual disability, Intellectual disability, mild, Iris coloboma, Joint stiffness, Kyphoscoliosis, Kyphosis, Large fontanelles, Lissencephaly, Long nose, Long palpebral fissure, Long philtrum, Low posterior hairline, Low-set ears, Macroglossia, Macrogyria, Mental deterioration, Microcephaly, Micrognathia, Micromelia, Micropenis, Mild global developmental delay, Mutism, Oral cleft, Osteochondrosis, Overfolded helix, Pachygyria, Patent ductus arteriosus, Pointed chin, Polymicrogyria, Postnatal growth retardation, Prominent epicanthal folds, Prominent metopic ridge, Prominent nose, Ptosis, Retinoschisis, Retrognathia, Scoliosis, Seizures, Sensorineural hearing impairment, Short columella, Short neck, Short nose, Short stature, Skeletal dysplasia, Small for gestational age, Specific learning disability, Subcortical cerebral atrophy, Telecanthus, Thin upper lip vermilion, Thin vermilion border, Trigonocephaly, Wide mouth, Wide nasal bridge, Wide nose
NRF1	NRF1	1.1352E+00	0.009098796	DNA binding protein	BrainSpLMD|4899;Eurexp|euxassay_011903|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, femur, fibula, humerus, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, scapula, tibia, turbinate bones	OMIM|600879
CLSPN	CLSPN	1.7291E+00	0.009279103	Cell cycle control protein	BrainSpLMD|63967;Eurexp|euxassay_004199|ventricular layer	OMIM|605434
SH3BGRL	SH3BGRL	1.2301E+00	0.009319487	Unclassified	BrainSpLMD|6451	OMIM|300190
NUCB2	NUCB2	6.9327E-01	0.009424652	Calcium binding protein	BrainSpLMD|4925;BrainSpMouseDev|32802	OMIM|608020
SCYL2	SCYL2	4.5596E-01	0.009540022	Serine/threonine kinase	BrainSpLMD|55681	OMIM|616365
AC016708.2	AC016708.2	5.7260E-01	0.009637322			
DYRK1A	DYRK1A	9.0447E-01	0.009666613	Serine/threonine kinase	BrainSpLMD|1859	SFARI||Autism, 1 - High confidence;OMIM|600855;HPO|1859|Ataxia, Autism, Autosomal dominant inheritance, Bulbous nose, Cerebral cortical atrophy, Deeply set eye, Delayed speech and language development, Failure to thrive in infancy, Febrile seizures, Gait disturbance, Generalized hypotonia, Hallux valgus, Hyperactivity, Hypotelorism, Intellectual disability, severe, Intrauterine growth retardation, Macrotia, Microcephaly, Micrognathia, Narrow forehead, Severe global developmental delay, Small for gestational age, Thickened helices
CEP83	CEP83	1.7854E+00	0.009682744	Unclassified	BrainSpLMD|51134;Eurexp|euxassay_005968|brain, cervical, cervico-thoracic, cochlea, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, lip, olfactory, oral epithelium, oral region, palatal shelf, spinal cord, submandibular gland primordium, thoracic, thymus primordium, tongue, trigeminal V, utricle, vagus X, vestibulocochlear VIII	OMIM|615847;HPO|51134|Autosomal recessive inheritance, Nephronophthisis, Stage 5 chronic kidney disease, Thickening of the glomerular basement membrane, Tubular atrophy, Tubulointerstitial nephritis
